,Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1993536,10.42.0.211-10.42.0.1-25446-53-17,10.42.0.211,25446,10.42.0.1,53,17,26-06-2017 02:18,50191,1,1,33,49,33,33,33,0,49,49,49,0,1633.76,39.84778147,50191,0,50191,50191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19.9239,19.9239,33,49,38.3333,9.237604307,85.3333,0,0,0,0,0,0,0,0,1,57.5,33,49,32,0,0,0,0,0,0,1,33,1,49,-1,-1,0,32,0,0,0,0,0,0,0,0,SCAREWARE_ANDROIDDEFENDER
2185828,10.42.0.151-10.42.0.1-17152-53-17,10.42.0.151,17152,10.42.0.1,53,17,26-06-2017 04:19,221293,1,1,34,66,34,34,34,0,66,66,66,0,451.89,9.037791525,221293,0,221293,221293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,4.5189,4.5189,34,66,44.6667,18.47520861,341.333,0,0,0,0,0,0,0,0,1,67,34,66,32,0,0,0,0,0,0,1,34,1,66,-1,-1,0,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAPPAL
68608,10.42.0.151-123.125.115.164-60542-443-6,10.42.0.151,60542,123.125.115.164,443,6,13-06-2017 09:38,16586100,3,0,0,0,0,0,0,0,0,0,0,0,0,0.180874325,8293050,11685000,16555600,30487,16586100,8293050,11685000,16555600,30487,0,0,0,0,0,0,0,0,0,60,0,0.180874,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1689,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_EWIND
287431,172.217.10.142-10.42.0.211-443-50070-6,10.42.0.211,50070,172.217.10.142,443,6,14-06-2017 01:16,240841,2,1,0,0,0,0,0,0,0,0,0,0,0,12.45635087,120420,135253,216059,24782,216059,216059,0,216059,216059,0,0,0,0,0,0,0,0,0,64,32,8.30423,4.15212,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,404,404,0,32,0,0,0,0,0,0,0,0,ADWARE_KOODOUS
1874107,10.42.0.151-64.71.142.82-51141-80-6,10.42.0.151,51141,64.71.142.82,80,6,28-08-2017 10:41,259975,17,16,896,17623,896,0,52.7059,217.312,1460,0,1101.44,641.808,71233.8,126.9352822,8124.22,21295.3,72304,5,259975,16248.4,31037.6,83691,11,184887,12325.8,32066.2,100985,5,0,0,0,0,360,332,65.3909,61.5444,0,1460,544.676,702.923709,494102,0,0,0,1,0,0,0,0,0,561.182,52.7059,1101.44,360,0,0,0,0,0,0,17,896,16,17623,65535,33,1,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
1943309,159.45.66.145-10.42.0.42-443-60948-6,159.45.66.145,443,10.42.0.42,60948,6,30-08-2017 09:34,242,2,0,0,0,0,0,0,0,0,0,0,0,0,8264.46281,242,0,242,242,242,242,0,242,242,0,0,0,0,0,0,0,0,0,40,0,8264.46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,5349,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_SVPENG
1855038,239.255.255.250-10.42.0.151-1900-45816-17,10.42.0.151,45816,239.255.255.250,1900,17,30-08-2017 12:40,600904,6,0,750,0,125,125,125,0,0,0,0,0,1248.12,9.984956,120181,164508,301261,42,600904,120181,164508,301261,42,0,0,0,0,0,0,0,0,0,120,0,9.98496,0,125,125,125,0,0,0,0,0,0,0,0,0,0,0,145.833,125,0,120,0,0,0,0,0,0,6,750,0,0,-1,-1,5,20,0,0,0,0,0,0,0,0,RANSOMWARE_RANSOMBO
1061716,10.42.0.42-123.125.29.220-55590-80-6,10.42.0.42,55590,123.125.29.220,80,6,07-07-2017 05:12,258685,1,1,0,0,0,0,0,0,0,0,0,0,0,7.731410789,258685,0,258685,258685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,3.86571,3.86571,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,20,0,0,0,0,0,0,1,0,1,0,1386,137,0,20,0,0,0,0,0,0,0,0,BENIGN
85426,10.42.0.151-119.146.74.31-35039-443-6,10.42.0.151,35039,119.146.74.31,443,6,13-06-2017 12:11,33369,2,0,0,0,0,0,0,0,0,0,0,0,0,59.93586862,33369,0,33369,33369,33369,33369,0,33369,33369,0,0,0,0,0,0,0,0,0,40,0,59.9359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1579,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_FEIWO
1600549,10.42.0.1-10.42.0.42-53-24695-17,10.42.0.42,24695,10.42.0.1,53,17,23-06-2017 12:39,82866,1,1,40,98,40,40,40,0,98,98,98,0,1665.34,24.13535105,82866,0,82866,82866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12.0677,12.0677,40,98,59.3333,33.48631561,1121.33,0,0,0,0,0,0,0,0,1,89,40,98,32,0,0,0,0,0,0,1,40,1,98,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
2142834,199.59.149.202-10.42.0.42-443-44959-6,10.42.0.42,44959,199.59.149.202,443,6,26-06-2017 03:29,4778090,2,1,36,36,36,0,18,25.4558,36,36,36,0,15.0688,0.627866209,2389040,3368190,4770710,7374,4778090,4778090,0,4778090,4778090,0,0,0,0,0,0,0,0,0,52,32,0.418577,0.209289,0,36,27,18,324,0,0,0,0,1,0,0,0,0,36,18,36,52,0,0,0,0,0,0,2,36,1,36,126,126,0,20,0,0,0,0,0,0,0,0,SCAREWARE_AVPASS
2404752,172.217.12.206-10.42.0.211-80-40315-6,10.42.0.211,40315,172.217.12.206,80,6,28-06-2017 10:52,7294630,3,0,0,0,0,0,0,0,0,0,0,0,0,0.411261604,3647310,5053400,7220600,74022,7294630,3647310,5053400,7220600,74022,0,0,0,0,0,0,0,0,0,96,0,0.411262,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,345,-1,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_BIIGE
2516077,10.42.0.42-77.234.40.70-46880-80-6,10.42.0.42,46880,77.234.40.70,80,6,14-07-2017 03:50,266689,5,3,131,495,131,0,26.2,58.585,495,0,165,285.788,2347.3,29.99748771,38098.4,58714.4,124034,190,266689,66672.2,76730.1,133481,190,134245,67122.5,94648.4,134049,196,0,0,0,0,168,104,18.7484,11.2491,0,495,69.5556,165.3194719,27330.5,0,0,0,1,0,0,0,0,0,78.25,26.2,165,168,0,0,0,0,0,0,5,131,3,495,65535,1,1,32,0,0,0,0,0,0,0,0,SMSMALWARE_NANDROBOX
399480,10.42.0.211-65.55.223.45-60774-40024-17,10.42.0.211,60774,65.55.223.45,40024,17,15-06-2017 12:48,754844,7,7,591,735,414,21,84.4286,145.831,441,17,105,149.713,1756.65,18.54687856,58064.9,131590,488191,3,708528,118088,209135,534628,3,708407,118068,209236,534873,14,0,0,0,0,224,232,9.27344,9.27344,17,441,91.6667,137.7148538,18965.4,0,0,0,0,0,0,0,0,1,98.2143,84.4286,105,224,0,0,0,0,0,0,7,591,7,735,-1,-1,6,32,0,0,0,0,0,0,0,0,ADWARE_YOUMI
1416574,10.42.0.151-69.28.57.171-45629-80-6,10.42.0.151,45629,69.28.57.171,80,6,20-06-2017 02:37,76053,2,1,0,0,0,0,0,0,0,0,0,0,0,39.44617569,38026.5,53209.1,75651,402,402,402,0,402,402,0,0,0,0,0,0,0,0,0,40,20,26.2975,13.1487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,0,15544,0,20,0,0,0,0,0,0,0,0,BENIGN
1960617,10.42.0.151-123.125.115.164-38362-443-6,10.42.0.151,38362,123.125.115.164,443,6,22-08-2017 10:40,12091400,10,7,1168,3597,517,0,116.8,215.022,1460,0,513.857,665.793,394.082,1.405958302,755712,2542070,10246500,21,12091400,1343490,3351760,10246500,21,1534250,255708,497921,1245170,28,0,0,0,0,232,160,0.827034,0.578924,0,1460,264.722,472.7368134,223480,0,0,0,1,0,0,0,0,0,280.294,116.8,513.857,232,0,0,0,0,0,0,10,1168,7,3597,65535,528,3,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
1786210,10.42.0.211-10.42.0.1-33873-53-17,10.42.0.211,33873,10.42.0.1,53,17,30-08-2017 02:16,712548,1,1,34,78,34,34,34,0,78,78,78,0,157.182,2.806828452,712548,0,712548,712548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,1.40341,1.40341,34,78,48.6667,25.40341184,645.333,0,0,0,0,0,0,0,0,1,73,34,78,20,0,0,0,0,0,0,1,34,1,78,-1,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_PORNDROID
2284572,10.42.0.211-66.198.24.243-54079-80-6,10.42.0.211,54079,66.198.24.243,80,6,29-06-2017 10:12,3971440,2,0,0,0,0,0,0,0,0,0,0,0,0,0.503596054,3971440,0,3971440,3971437,3971440,3971440,0,3971440,3971440,0,0,0,0,0,0,0,0,0,40,0,0.503596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1436,-1,0,20,0,0,0,0,0,0,0,0,SCAREWARE_FAKEJOBOFFER
853125,10.42.0.1-10.42.0.42-53-61889-17,10.42.0.42,61889,10.42.0.1,53,17,04-07-2017 02:58,291884,1,1,36,136,36,36,36,0,136,136,136,0,589.275,6.852037111,291884,0,291884,291884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,3.42602,3.42602,36,136,69.3333,57.73502692,3333.33,0,0,0,0,0,0,0,0,1,104,36,136,20,0,0,0,0,0,0,1,36,1,136,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
1834683,10.42.0.151-10.42.0.1-31943-53-17,10.42.0.151,31943,10.42.0.1,53,17,29-08-2017 02:29,277702,1,1,31,88,31,31,31,0,88,88,88,0,428.517,7.201964696,277702,0,277702,277702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,3.60098,3.60098,31,88,50,32.90896534,1083,0,0,0,0,0,0,0,0,1,75,31,88,40,0,0,0,0,0,0,1,31,1,88,-1,-1,0,40,0,0,0,0,0,0,0,0,RANSOMWARE_RANSOMBO
1821239,219.142.78.162-10.42.0.151-443-33442-6,10.42.0.151,33442,219.142.78.162,443,6,29-08-2017 10:40,14766600,3,0,0,0,0,0,0,0,0,0,0,0,0,0.203161532,7383290,10393100,14732300,34291,14766600,7383290,10393100,14732300,34291,0,0,0,0,0,0,0,0,0,60,0,0.203162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1962,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_RANSOMBO
2159449,10.42.0.211-31.13.71.52-51072-443-6,31.13.71.52,443,10.42.0.211,51072,6,27-06-2017 07:15,6,2,0,23,0,23,0,11.5,16.2635,0,0,0,0,3833330,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,1,0,0,0,64,0,333333,0,0,23,15.3333,13.27905619,176.333,0,1,0,0,1,0,0,0,0,23,11.5,0,64,0,0,0,0,0,0,2,23,0,0,114,-1,0,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAPP
793539,10.42.0.42-52.84.143.186-54725-443-6,10.42.0.42,54725,52.84.143.186,443,6,02-07-2017 03:16,234,1,1,0,0,0,0,0,0,0,0,0,0,0,8547.008547,234,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4273.5,4273.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,2003,157,0,32,0,0,0,0,0,0,0,0,BENIGN
33080,10.42.0.211-54.192.36.165-55553-443-6,10.42.0.211,55553,54.192.36.165,443,6,14-06-2017 11:44,7353410,3,0,0,0,0,0,0,0,0,0,0,0,0,0.407973932,3676710,5148610,7317320,36089,7353410,3676710,5148610,7317320,36089,0,0,0,0,0,0,0,0,0,96,0,0.407974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,1470,-1,0,32,0,0,0,0,0,0,0,0,ADWARE_DOWGIN
1675595,180.76.168.195-10.42.0.211-80-59795-6,10.42.0.211,59795,180.76.168.195,80,6,21-08-2017 02:47,470135,3,3,442,0,442,0,147.333,255.189,0,0,0,0,940.155,12.76229168,94027,127372,234298,331,235506,117753,165449,234743,763,237327,118664,167347,236996,331,0,0,0,0,104,104,6.38115,6.38115,0,442,63.1429,167.0602971,27909.1,0,0,0,1,0,0,0,0,1,73.6667,147.333,0,104,0,0,0,0,0,0,3,442,3,0,65535,400,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
2255705,10.42.0.42-58.63.236.212-44856-443-6,10.42.0.42,44856,58.63.236.212,443,6,29-06-2017 09:18,6132390,1,1,0,0,0,0,0,0,0,0,0,0,0,0.326137331,6132390,0,6132390,6132386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,0.163069,0.163069,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1552,131,0,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAV
1958797,10.42.0.151-104.244.43.67-56443-443-6,104.244.43.67,443,10.42.0.151,56443,6,22-08-2017 10:09,42397,1,1,0,0,0,0,0,0,0,0,0,0,0,47.17314904,42397,0,42397,42397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,23.5866,23.5866,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,84,3677,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
2579423,10.42.0.211-23.194.140.226-48075-80-6,23.194.140.226,80,10.42.0.211,48075,6,11-07-2017 09:47,2356,1,1,0,0,0,0,0,0,0,0,0,0,0,848.8964346,2356,0,2356,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,424.448,424.448,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,905,1369,0,32,0,0,0,0,0,0,0,0,SMSMALWARE_SMSSNIFFER
2031369,10.42.0.211-66.102.255.61-50854-443-6,66.102.255.61,443,10.42.0.211,50854,6,27-06-2017 12:56,125812,2,1,0,0,0,0,0,0,0,0,0,0,0,23.84510222,62906,73711.6,115028,10784,125812,125812,0,125812,125812,0,0,0,0,0,0,0,0,0,40,32,15.8967,7.94837,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,1,0,38,1713,0,20,0,0,0,0,0,0,0,0,SCAREWARE_ANDROIDDEFENDER
1054062,10.42.0.42-121.14.255.100-50739-80-6,10.42.0.42,50739,121.14.255.100,80,6,07-07-2017 01:27,9615950,2,0,0,0,0,0,0,0,0,0,0,0,0,0.207987749,9615950,0,9615950,9615951,9615950,9615950,0,9615950,9615950,0,0,0,0,0,0,0,0,0,40,0,0.207988,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1478,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
2547043,175.100.207.233-10.42.0.211-443-40318-6,10.42.0.211,40318,175.100.207.233,443,6,11-07-2017 12:11,2264,2,0,0,0,0,0,0,0,0,0,0,0,0,883.3922261,2264,0,2264,2264,2264,2264,0,2264,2264,0,0,0,0,0,0,0,0,0,40,0,883.392,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1597,-1,0,20,0,0,0,0,0,0,0,0,SMSMALWARE_PLANKTON
2201698,220.181.7.190-10.42.0.151-443-48378-6,10.42.0.151,48378,220.181.7.190,443,6,28-06-2017 01:30,26082900,2,0,0,0,0,0,0,0,0,0,0,0,0,0.07667862,26082900,0,26082900,26082890,26082900,26082900,0,26082900,26082900,0,0,0,0,0,0,0,0,0,40,0,0.0766786,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1917,-1,0,20,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAPPAL
189191,10.42.0.211-104.31.81.69-45797-80-6,10.42.0.211,45797,104.31.81.69,80,6,15-06-2017 03:09,346749,9,2,162,2920,162,0,18,54,1460,1460,1460,0,8888.27,31.72323496,34674.9,32975.3,82134,4,346749,43343.6,36403.3,82134,4,82907,82907,0,82907,82907,0,0,0,0,252,40,25.9554,5.76786,0,1460,256.833,563.90551,317989,0,0,0,0,1,0,0,0,0,280.182,18,1460,252,0,0,0,0,0,0,9,162,2,2920,8170,30,1,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
198512,10.42.0.211-10.42.0.1-40336-53-17,10.42.0.211,40336,10.42.0.1,53,17,15-06-2017 03:14,911,1,1,35,35,35,35,35,0,35,35,35,0,76838.6,2195.389682,911,0,911,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1097.69,1097.69,35,35,35,0,0,0,0,0,0,0,0,0,0,1,52.5,35,35,20,0,0,0,0,0,0,1,35,1,35,-1,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
12085,169.47.40.130-10.42.0.211-443-60891-6,169.47.40.130,443,10.42.0.211,60891,6,14-06-2017 07:32,39490,2,1,0,0,0,0,0,0,0,0,0,0,0,75.96859965,19745,25020.3,37437,2053,39490,39490,0,39490,39490,0,0,0,0,0,0,0,0,0,64,32,50.6457,25.3229,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,1,0,514,1386,0,32,0,0,0,0,0,0,0,0,ADWARE_DOWGIN
1882942,222.73.28.96-10.42.0.151-80-45324-6,10.42.0.151,45324,222.73.28.96,80,6,28-08-2017 01:47,11307200,3,1,0,0,0,0,0,0,0,0,0,0,0,0.353756116,3769080,6249630,10984100,38187,11307200,5653610,7538470,10984100,323110,0,0,0,0,0,0,0,0,0,80,32,0.265317,0.088439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,14600,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_SIMPLOCKER
1710378,10.42.0.211-52.84.139.170-58763-443-6,10.42.0.211,58763,52.84.139.170,443,6,23-08-2017 01:18,45,1,1,31,0,31,31,31,0,0,0,0,0,688889,44444.44444,45,0,45,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,32,22222.2,22222.2,0,31,20.6667,17.89785834,320.333,0,1,0,0,1,0,0,0,1,31,31,0,32,0,0,0,0,0,0,1,31,1,0,122,122,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_KOLER
1739736,10.42.0.211-58.215.168.151-38845-80-6,10.42.0.211,38845,58.215.168.151,80,6,24-08-2017 12:09,13689800,3,1,0,0,0,0,0,0,0,0,0,0,0,0.292187832,4563270,7605980,13343700,2726,13689800,6844910,9190670,13343700,346128,0,0,0,0,0,0,0,0,0,80,32,0.219141,0.073047,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,0,1,0,65535,5840,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_LOCKERPIN
2393598,163.177.151.166-10.42.0.211-443-51537-6,10.42.0.211,51537,163.177.151.166,443,6,30-06-2017 12:25,5280330,3,0,0,0,0,0,0,0,0,0,0,0,0,0.568146632,2640160,3685940,5246520,33812,5280330,2640160,3685940,5246520,33812,0,0,0,0,0,0,0,0,0,60,0,0.568147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,1689,-1,0,20,0,0,0,0,0,0,0,0,SMSMALWARE_BEANBOT
1129515,172.217.11.14-10.42.0.42-443-41500-6,172.217.11.14,443,10.42.0.42,41500,6,08-07-2017 03:06,26593,1,1,0,0,0,0,0,0,0,0,0,0,0,75.20776144,26593,0,26593,26593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,37.6039,37.6039,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,447,1486,0,32,0,0,0,0,0,0,0,0,BENIGN
206238,183.232.231.172-10.42.0.211-443-56192-6,10.42.0.211,56192,183.232.231.172,443,6,15-06-2017 07:37,7221100,2,0,0,0,0,0,0,0,0,0,0,0,0,0.276965921,7221100,0,7221100,7221105,7221100,7221100,0,7221100,7221100,0,0,0,0,0,0,0,0,0,40,0,0.276966,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,1369,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
2178825,10.42.0.151-107.21.7.220-40765-80-6,10.42.0.151,40765,107.21.7.220,80,6,26-06-2017 02:48,10282700,3,1,0,0,0,0,0,0,0,0,0,0,0,0.389001224,3427580,5842520,10173900,51352,10282700,5141370,7117130,10173900,108799,0,0,0,0,0,0,0,0,0,104,40,0.291751,0.0972503,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,65535,26847,0,32,0,0,0,0,0,0,0,0,SCAREWARE_FAKEAPPAL
182570,10.42.0.211-52.220.249.114-41032-80-6,10.42.0.211,41032,52.220.249.114,80,6,15-06-2017 02:55,537183,3,3,445,161,445,0,148.333,256.921,161,0,53.6667,92.9534,1128.11,11.16937803,107437,129484,249287,7,287889,143944,166901,261961,25928,288624,144312,204078,288617,7,0,0,0,0,80,64,5.58469,5.58469,0,445,86.5714,169.0580346,28580.6,0,0,0,1,0,0,0,0,1,101,148.333,53.6667,80,0,0,0,0,0,0,3,445,3,161,65535,30016,1,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
1194106,180.163.255.159-10.42.0.211-443-51380-6,10.42.0.211,51380,180.163.255.159,443,6,21-07-2017 12:58,11,1,1,53,0,53,53,53,0,0,0,0,0,4818180,181818.1818,11,0,11,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,90909.1,90909.1,0,53,35.3333,30.59956427,936.333,0,1,0,0,1,0,0,0,1,53,53,0,20,0,0,0,0,0,0,1,53,1,0,37,37,0,20,0,0,0,0,0,0,0,0,BENIGN
2199575,10.42.0.151-52.201.128.6-38127-443-6,10.42.0.151,38127,52.201.128.6,443,6,28-06-2017 11:35,65527000,11,9,912,4307,588,0,82.9091,180.336,1448,0,478.556,614.864,79.6466,0.305217841,3448790,13778100,60149600,8,60522000,6052200,19008800,60152000,257,65476400,8184550,21069300,60151500,8,0,0,0,0,360,296,0.16787,0.137348,0,1448,248.524,457.6779019,209469,0,0,0,1,0,0,0,0,0,260.95,82.9091,478.556,360,0,0,0,0,0,0,11,912,9,4307,65535,79,3,32,369987,0,369987,369987,60149600,0,60149600,60149600,SCAREWARE_FAKEAPPAL
2127039,10.42.0.1-10.42.0.42-53-23510-17,10.42.0.42,23510,10.42.0.1,53,17,26-06-2017 10:39,151637,1,1,31,241,31,31,31,0,241,241,241,0,1793.76,13.18939309,151637,0,151637,151637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.5947,6.5947,31,241,101,121.2435565,14700,0,0,0,0,0,0,0,0,1,151.5,31,241,32,0,0,0,0,0,0,1,31,1,241,-1,-1,0,32,0,0,0,0,0,0,0,0,SCAREWARE_AVPASS
183339,139.162.2.104-10.42.0.211-80-41408-6,10.42.0.211,41408,139.162.2.104,80,6,15-06-2017 02:57,375,2,0,0,0,0,0,0,0,0,0,0,0,0,5333.333333,375,0,375,375,375,375,0,375,375,0,0,0,0,0,0,0,0,0,40,0,5333.33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,ADWARE_GOOLIGAN
987653,10.42.0.42-112.73.28.70-34318-80-6,10.42.0.42,34318,112.73.28.70,80,6,06-07-2017 11:55,23561,2,0,0,0,0,0,0,0,0,0,0,0,0,84.88604049,23561,0,23561,23561,23561,23561,0,23561,23561,0,0,0,0,0,0,0,0,0,64,0,84.886,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,1425,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
238039,180.76.148.209-10.42.0.211-80-41663-6,10.42.0.211,41663,180.76.148.209,80,6,13-06-2017 02:55,866198,3,4,543,848,543,0,181,313.501,848,0,212,424,1605.87,8.081293192,144366,159166,324417,36,594946,297473,420399,594740,206,595875,198625,343740,595542,36,0,0,0,0,104,136,3.46341,4.61788,0,848,173.875,332.1129057,110299,0,0,0,1,0,0,0,0,1,198.714,181,212,104,0,0,0,0,0,0,3,543,4,848,65535,400,1,32,0,0,0,0,0,0,0,0,ADWARE_KEMOGE
2111133,10.42.0.42-123.57.70.20-44449-80-6,10.42.0.42,44449,123.57.70.20,80,6,23-06-2017 01:10,26866200,3,0,169,0,169,0,56.3333,97.5722,0,0,0,0,6.29044,0.111664653,13433100,18996100,26865300,815,26866200,13433100,18996100,26865300,815,0,0,0,0,0,0,0,0,0,96,0,0.111665,0,0,169,42.25,84.5,7140.25,0,0,0,0,1,0,0,0,0,56.3333,56.3333,0,96,0,0,0,0,0,0,3,169,0,0,1386,-1,1,32,0,0,0,0,26865300,0,26865300,26865300,SCAREWARE_AVPASS
